row_id,algorithm_name,test_string_id,rng_seed,timestamp,key_hex,key_size_bits,plaintext_hex,ciphertext_hex,plaintext_length,ciphertext_length,encryption_time_ms,shannon_entropy,chi_square_statistic,avalanche_effect,encryption_successful,decryption_successful,overall_status
255,BLOWFISH-128-ECB,5,297,2026-01-02T10:04:29.283566,f38c47af060b4d813adc406344b205e4,128,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,de831f07913f58f4c492be69cde5e9a21e014c3bd783cd267ff9db592bdad774,27,32,0.036900004488416016,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
256,BLOWFISH-128-ECB,6,298,2026-01-02T10:04:29.283751,c30a17b22f21d37f96edcacf0f6627c3,128,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,884ed0530bcc10ed53fcb7f5ad90cb77891520ef16bb361de8555541f1066c1d9c73b9e4c8a1bb6f40d92cbb1df34867c4661df298cc1dd69c9941390320c4d2,56,64,0.03860000288113952,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
257,BLOWFISH-128-ECB,7,299,2026-01-02T10:04:29.283918,4a9f52f8f5a9414c897491c45b40d04f,128,00010203040506070809,f203c8a644e2b076620f89bc90b534ed,10,16,0.038399986806325614,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
258,BLOWFISH-128-ECB,8,300,2026-01-02T10:04:29.284127,7c84e46d104d159d2b7fa601704b0cb1,128,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df3bb18c3dc0d776df93bfeb7173fa85df,100,104,0.04060000355821103,0.0,25500.0,0.0,True,True,SUCCESS
259,BLOWFISH-128-ECB,9,301,2026-01-02T10:04:29.284323,551ddf5dd4fc6eb3e639b80c8edd794a,128,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,85228fafdfeea214db515d2115ed8d875fad1de3c373f9cb9d087349911260c2498078675d2fd7712eab1693a0310d526730ebeecf3936fc,48,56,0.040399987483397126,4.040400719733289,816.0,0.0,True,True,SUCCESS
260,BLOWFISH-128-ECB,10,302,2026-01-02T10:04:29.284514,1df37e2da14ad9900fa5366f84493f73,128,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,df78303f4a5008a83bda8ef2ad760accd54e99767aee42e060ed55c63a8c7e3b0149dcad85e3c8c10b774d3699736928,45,48,0.04169999738223851,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
261,BLOWFISH-192-CBC,1,303,2026-01-02T10:04:29.285119,eebeea64854dedef11986b71b3f42753228e729236a4bc1a,192,48656c6c6f2c20576f726c6421,609e1358408e81936f6c2646e7d5d806,13,16,0.09439999121241271,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
262,BLOWFISH-192-CBC,2,304,2026-01-02T10:04:29.285349,b57e36c97d52eace50f9b10d1cb6e6b38a6356fbaa64c43e,192,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,304f5923e4acbd908710b3bcf9680edb970eed08895fec5ac8c1d1c48c986b634c0733c7bf2b2bd742b77638ddd0b7c9,43,48,0.05360000068321824,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
263,BLOWFISH-192-CBC,3,305,2026-01-02T10:04:29.285543,991dbb4726fcb22878effcf0b6d51b9b1b63fcb580fa8871,192,31323334353637383930,de1b51434c8ac5e87880051b3d8bd4df,10,16,0.04579999949783087,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
264,BLOWFISH-192-CBC,4,306,2026-01-02T10:04:29.285722,779e30c9a95e70dbc05588280374f6dd437b40c119ff168d,192,4142434445464748494a4b4c4d4e4f505152535455565758595a,b86e60acd27dc2c0d35565e9ec2a3a97a536ed7c03cebd434ed250b8caddbbf5,26,32,0.04090000584255904,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
265,BLOWFISH-192-CBC,5,307,2026-01-02T10:04:29.285904,231bcec27a422ff18eb74d3e7f68add83f8f9ebe3856ef65,192,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,f2db93c7318730e8344d7feeac96d9eb3d28d128810902a007331c2fccefc6b5,27,32,0.04060000355821103,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
266,BLOWFISH-192-CBC,6,308,2026-01-02T10:04:29.286106,0b93544cf8cf620cf1b18df3e6e173ec7220afe1be977825,192,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,5b40c8caab0c46514f799a6ca93ccdb158b57289dd0f41765cc46be05c6d3625368afbcaab1f16f79160551f6884d58649db31ab92dd57e1372f25681d80cb5b,56,64,0.043199994252063334,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
267,BLOWFISH-192-CBC,7,309,2026-01-02T10:04:29.286273,0f98b05c7ee9f401f2d2ac82a2475825acc205e9046cfd28,192,00010203040506070809,efacc17566920f0bd199eea0e9b463a4,10,16,0.03919999289792031,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
268,BLOWFISH-192-CBC,8,310,2026-01-02T10:04:29.286461,ab6c491367984447e98d06b09c492145c3555182fb7cae54,192,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,b3ec6202b8ac351174f6dd2888cd48f5a75683dc68e84752c928537829282720bd1a6406426da316ac8dcb166b483128cae0f7bd80335d3f764fe22d87c8f6f2145e09e7d50db940f00ca83b8a70316c8bb6a2f467e2d5caddc8276ed39a600980341433032f5062,100,104,0.03999999898951501,0.0,25500.0,0.0,True,True,SUCCESS
269,BLOWFISH-192-CBC,9,311,2026-01-02T10:04:29.286701,2adcd04af77952a81d3da51b653ce1a207577d5a68eb1083,192,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,5d4c6896e5e18b40e77fc2feadd2a73a3d10dbfa6d5f6c00e147a652ea313708774748e5122c3017008b5c3ec8791cd6eb948996e862c1a3,48,56,0.03959999594371766,4.040400719733289,816.0,0.0,True,True,SUCCESS
270,BLOWFISH-192-CBC,10,312,2026-01-02T10:04:29.286964,045e2876038cdf8654108b61e488a8e1c6b9b77de3a32059,192,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,64774aaf4af6893dcbc359151ee0516fa89842862f8d7feb9e1d1e12a51d22599ce74d8596f462872e6167d014bf07d0,45,48,0.06639999628532678,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
271,BLOWFISH-192-CTR,1,313,2026-01-02T10:04:29.287371,4b277e3a12dd5f38e792d2d06b808a80458290efc18ea17b,192,48656c6c6f2c20576f726c6421,204d57eb14bed17febdc2f8f37,13,13,0.06900000153109431,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
272,BLOWFISH-192-CTR,2,314,2026-01-02T10:04:29.287583,cd4b9e13d57890d6003a01abe6c1b9adb75725965a0385ea,192,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,1dfafe04c51a65e127a1ee416f7abdcece4b2e345260b9ed303ce5266b445c42eee433f963c00fff014018,43,43,0.04919999628327787,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
273,BLOWFISH-192-CTR,3,315,2026-01-02T10:04:29.287767,1d5154122549ca3475c5b1d944479f48edd4ac72fa190128,192,31323334353637383930,9a9abeff192dd5fbdb7b,10,10,0.050300004659220576,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
274,BLOWFISH-192-CTR,4,316,2026-01-02T10:04:29.287950,a9f49246168849d6c78afcc63f447ed1c28699253513f6f6,192,4142434445464748494a4b4c4d4e4f505152535455565758595a,2abaf3dd3fbc0e039080ed08ec76e5bb3eabe470b3fff37b9087,26,26,0.044199987314641476,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
275,BLOWFISH-192-CTR,5,317,2026-01-02T10:04:29.288144,289c5fb90aff84648dc89a10394bc3c5c2a757c6b9a61d07,192,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,346caa43a905efec80b3ffd7ea33ab083f4cca105bf77468638587,27,27,0.044800006435252726,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
276,BLOWFISH-192-CTR,6,318,2026-01-02T10:04:29.288352,8d47f3a070c1e4da9d15338098cfb91587bbedbd94a9c23b,192,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,30553c58f0896f4c60f681280c653f03dfd2ba810a5160cacf13259bd12f04e2092f56c5577d7ab7320257a45c730626dd71be70b459b4d5,56,56,0.04610000178217888,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
277,BLOWFISH-192-CTR,7,319,2026-01-02T10:04:29.288532,53450c6d1baa4d2ec43b86f5e737209e173f669510fbe15e,192,00010203040506070809,c2c47f8701267051c86d,10,10,0.049700000090524554,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
278,BLOWFISH-192-CTR,8,320,2026-01-02T10:04:29.288737,f8780fb71da9f97b5a77441724db6d03212f07fc5a30b664,192,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,5f12fc2690eef734dc35bd8391b231a1a492915f3d036779c94a7eda16fd267773547ba51d7f979b2daf93de149f05a2de580c7185051a86ad950061bafdd91e54134f034eedc7f6cc83e6bf4c66b57b9d4de6aa33cef7bfff8f2df16bcb24c8549d647b,100,100,0.044200001866556704,0.0,25500.0,0.0,True,True,SUCCESS
279,BLOWFISH-192-CTR,9,321,2026-01-02T10:04:29.288991,a41e6343165a43427df6d640a1c8cdccfa2a8ffa4cfb1319,192,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,4a9527f32d84cc0b4011ccf31629f6096d73657e8045760bbb3e056cc1a5ea34770e65fcee784d50ca5605a81d5f1877,48,48,0.045500011765398085,4.040400719733289,816.0,0.0,True,True,SUCCESS
280,BLOWFISH-192-CTR,10,322,2026-01-02T10:04:29.289244,62574c751dd25f4892a2209fd9fe78510f32d903e84810ca,192,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,146100dec5b409ec0924c11127e45c6af66630a4a0064290272486c07102b426db58aa50d7de00829e73b00559,45,45,0.06969999230932444,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
281,BLOWFISH-192-ECB,1,323,2026-01-02T10:04:29.289599,16ae39b6e9102af20dceca286fdba98e9e656589b02e48d1,192,48656c6c6f2c20576f726c6421,47440e3571a5f2f3b93ea76150e4f5ca,13,16,0.058999998145736754,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
282,BLOWFISH-192-ECB,2,324,2026-01-02T10:04:29.289825,6a35f58f9fcb030d465d4df481d58f9961a0fc19a15413ff,192,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,423ce18d3df62e6abab9c4f5a6ad44025a673d2b8afa8bbcac105fff3b407408e77004913336a0f934de3f5b58425b89,43,48,0.04159999662078917,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
283,BLOWFISH-192-ECB,3,325,2026-01-02T10:04:29.290033,40b5b670aa64c30c9b6dbb0f43303ba06caea33d9166e126,192,31323334353637383930,8c1639537ff9f770e76143b0768ca542,10,16,0.055800002883188426,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
284,BLOWFISH-192-ECB,4,326,2026-01-02T10:04:29.290223,d56da366a38437b37b47fc8b306b2621af8b460d819c6f4e,192,4142434445464748494a4b4c4d4e4f505152535455565758595a,b4858428e304071351bdcf50ad73dc2705ef19e73e4205e1f50d0923d2ca5e1f,26,32,0.04220000118948519,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
285,BLOWFISH-192-ECB,5,327,2026-01-02T10:04:29.290407,9f0bb3588ed4809601f5bcb29c38a7b0ab90b931f80df9b5,192,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,087dcc63538b17f7126f3fc8d46516c26cafbd44bc43b51c47c94330d0ff0a88,27,32,0.04020000051241368,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
286,BLOWFISH-192-ECB,6,328,2026-01-02T10:04:29.290608,6b231e4aebe9aaf7c4005ff76d39e333ce80218883646caf,192,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,27c37dab715208e946b0d3d438e9234b506a3b6e9a291ef813a6b5db1d0d36cd120851558121e8b3b6639e8acb8e96cf4c6047235b0d173ec2332a8899022f42,56,64,0.04159999662078917,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
287,BLOWFISH-192-ECB,7,329,2026-01-02T10:04:29.290848,435cbc96fad30e695c7220d8fbee687f07f299b90249102b,192,00010203040506070809,77cd50a1debeee84b1dcbdd644eb0d58,10,16,0.09020000288728625,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
288,BLOWFISH-192-ECB,8,330,2026-01-02T10:04:29.291053,77c50c0795235dc38160b0537617631bf7b811cc6accbcb9,192,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b3a7db93f16117d1b39e8793e084abf885,100,104,0.0433000095654279,0.0,25500.0,0.0,True,True,SUCCESS
289,BLOWFISH-192-ECB,9,331,2026-01-02T10:04:29.291299,d1714be62c9733d70a58903696b403ae85f42c531cf5508d,192,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,5e308b5f87affc6a0537ea6874c11caf1898defc2bf6ffcf39c4308f6ef1755d23d444119b0c48b54c2aaf6c900e3d31b2496ae8634f3c1f,48,56,0.04359999729786068,4.040400719733289,816.0,0.0,True,True,SUCCESS
290,BLOWFISH-192-ECB,10,332,2026-01-02T10:04:29.291625,f5f193b0722e15305762b4f0a022cb2b074ae8b330251ee2,192,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,5ca3e60e8b16f70c5880e0a6c4aea94aaf0d07948eabf1dd51c06bfb17a73d119801ba2b7040ddbeadf83c25f4ec3060,45,48,0.05740000051446259,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
291,BLOWFISH-256-CBC,1,333,2026-01-02T10:04:29.292103,e8f280e7dc07121c907b8d7105c38cd5d6340b5a2529a44926a534dbb3b7c567,256,48656c6c6f2c20576f726c6421,b9045bf89e1f139ad4860967aafb1b40,13,16,0.09139999747276306,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
292,BLOWFISH-256-CBC,2,334,2026-01-02T10:04:29.292333,fed78618945a83e0f73bbd2f5024dcd67b3f9650ed14afd6e59e4c62cd412c7c,256,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,bb2a9c168544ad8a84518f9f7c68ef19f15cff1ce9b0e18959f2464016c786a89065585dbb92c547c143562206eaecd6,43,48,0.053499999921768904,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
293,BLOWFISH-256-CBC,3,335,2026-01-02T10:04:29.292530,3f03143714ada16189f5c933feeb2d71fd97ec178351380094b19c5cb5380877,256,31323334353637383930,c7a3d7e63a8147405f46c8f4b94f2156,10,16,0.04710000939667225,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
294,BLOWFISH-256-CBC,4,336,2026-01-02T10:04:29.292772,5a906213eae27f8585c066b297cb748eee6d9d84f06cd4280645ec67ea2eb473,256,4142434445464748494a4b4c4d4e4f505152535455565758595a,ce073e1be20b954e5f2d849a159a392cc9a35facf525b92c35825f841afdfbe9,26,32,0.05149999924469739,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
295,BLOWFISH-256-CBC,5,337,2026-01-02T10:04:29.292971,4e1ad27711a48b6ce81cc7d5274e939cae0ec06d65c95bdc1a2456f0dea93297,256,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,93b8d7e81715a000b6973955dc5a74d755df87b3d01bd8f65136f5c126ba8b32,27,32,0.044200001866556704,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
296,BLOWFISH-256-CBC,6,338,2026-01-02T10:04:29.293175,d82ee5bfda3f56326a9585ff5c224424014159a3c485d57d9a0aef6f890581c5,256,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,57487bc92d5d342e33159bf97c441242d7356b0a17efb43718d3395f798fe225175c73e1d392089b58f319a52db498f7d8bb5ca03eff346b91d96d304c107d10,56,64,0.04369999805931002,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
297,BLOWFISH-256-CBC,7,339,2026-01-02T10:04:29.293348,6f0dedf1817fd00581f16836a82a066d19f1c6d36265045a10fd250ce838462f,256,00010203040506070809,67b161ee53c9d329b1e6a88c7f2cb11f,10,16,0.0408000050811097,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
298,BLOWFISH-256-CBC,8,340,2026-01-02T10:04:29.293539,02db37ac5967a5714b3de9f1a2bce336abeef141e13bb6eccf407d4739370d40,256,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,83a0ec4fe5d1b2ea893b43cf35b8b89a318730d0f416ef01e8ba17c2d80654550edb3da3cc380e707e9cec2fdbaab04e50aa6afd3f9722f5a3366d9bfeb6dd676e395a34ce416445a15da696db8bd81b7986e20bfcaee1bad59ebed2547dfb317f4e47173766db57,100,104,0.04020000051241368,0.0,25500.0,0.0,True,True,SUCCESS
299,BLOWFISH-256-CBC,9,341,2026-01-02T10:04:29.293746,5a2df96ad1ce7babdbdb47e424d0e0e9fc2aa514c81c990436c92927398c443b,256,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,b665dbaf52746015e778c97ab20f46e8efbd134a2ee9964d6176d9e4685538eedecd4687c85b3cc884c1488514b13cba1bf1e9030ab660a7,48,56,0.0518000015290454,4.040400719733289,816.0,0.0,True,True,SUCCESS
300,BLOWFISH-256-CBC,10,342,2026-01-02T10:04:29.293935,8b84eafee8ed7371fdb0cb645550123e5e7225efbbb55a2de0ae7dbacf41be84,256,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,c9350b46dde9a723816681720b9a10add93c01e2436e0f05602318e2cc35d1e3253f3aa5bb69bc52b667d800c019fbaa,45,48,0.04120000812690705,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
301,BLOWFISH-256-CTR,1,343,2026-01-02T10:04:29.294387,bd8cdfd9ea617a789a1f53144257c56108f081b72f6de0cef22a15860a43aeb8,256,48656c6c6f2c20576f726c6421,2495ed826e8d1386a490b22028,13,13,0.0881999876582995,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
302,BLOWFISH-256-CTR,2,344,2026-01-02T10:04:29.294591,8bface198e98a55bddf01e60c54aff69ae7a8f8d652dafbc38e75c6ef466f979,256,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,736cf2e9475f6207de2bd6f608971566d44ba9567896a69d5f9921199019dc4af3854cff87463ae4328114,43,43,0.047900000936351717,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
303,BLOWFISH-256-CTR,3,345,2026-01-02T10:04:29.294774,4c20881cc545337b6f6968668cea4e118543e3faa2cd9b50d39a66b601a77c85,256,31323334353637383930,6b6ca2916c92820743e9,10,10,0.045599997974932194,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
304,BLOWFISH-256-CTR,4,346,2026-01-02T10:04:29.294963,ef9e92a4d9ff6860cc9f70d646e819fa7765eb50c0a100ff6a071254c4ca8c24,256,4142434445464748494a4b4c4d4e4f505152535455565758595a,ae8a6366e4a4ea7020362d5cf9b5f191f22455c9782d5be558a5,26,26,0.04410000110510737,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
305,BLOWFISH-256-CTR,5,347,2026-01-02T10:04:29.295149,f4a2be6dd724036594077ca2e78bfcedec41fa084520cb346799d2f888d911a7,256,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,b934caeedbb789995eb4c60fd53a31bbf411fba37a38ecf3bbcc59,27,27,0.04300000728107989,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
306,BLOWFISH-256-CTR,6,348,2026-01-02T10:04:29.295346,18ea2d0abf6d8948863d52c9692da2e5cbce4834a9da7bd43640826d8c4bc86f,256,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,4578dce39c34fd5710b7eacf911baff20d3f5e4470e1d876000c77431caa70d6f53c99794c9a8222190affabd0e465c4a0d3334756d81241,56,56,0.043799998820759356,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
307,BLOWFISH-256-CTR,7,349,2026-01-02T10:04:29.295524,06b71ff8279ea661c19f1db9d73b5cc6587a344e0006b9383a3e83413cfcdc1f,256,00010203040506070809,432320788cf73fd76c67,10,10,0.04440000338945538,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
308,BLOWFISH-256-CTR,8,350,2026-01-02T10:04:29.295719,ebadb8753630052a943f206f6bbfb62159ea9bea368487175b32c57b7db9c489,256,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,2704519bfee6d5d9c66f15df613f7fe7bae1c7224e7951e47d6188b0aabb06de404862b1925d8ee137fc0f621a393fd004b462998a48003b072e81f246be7468ac62610b587142ca275460cdab2c10f992239b835a4f1e70d3a946692d6fa9fa262c37cc,100,100,0.04610000178217888,0.0,25500.0,0.0,True,True,SUCCESS
309,BLOWFISH-256-CTR,9,351,2026-01-02T10:04:29.295916,5fb5693a43a4f94565e1fdc6963662c2c25c6165731aadbba6a4cff4d81bc94d,256,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,090c95954f721eacb7ba4a972f5301bdeb9de0330001f93a888879676c72b8b16797c2eacf0961e2e157d7da7da4c39c,48,48,0.041100007365457714,4.040400719733289,816.0,0.0,True,True,SUCCESS
310,BLOWFISH-256-CTR,10,352,2026-01-02T10:04:29.296123,eac82cd1719b608eb08d8f6f8cd6cfdc0cdd4a7b8b648132e1420f41d2951ccd,256,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,27fe6f271df4d55d9139c04d6e950d888ca4c6a6c8859a015a18b3c746b853509cad4923c5510611f5361209e6,45,45,0.04810000245925039,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
311,BLOWFISH-256-ECB,1,353,2026-01-02T10:04:29.296502,c896da841bb9b1a8f8b5432648c939945452dc3c6302d64e560b4f959b3c9640,256,48656c6c6f2c20576f726c6421,c487489de64a3bdbaf13312a96b2cd34,13,16,0.07750000804662704,3.180832987205441,400.53846153846155,0.0,True,True,SUCCESS
312,BLOWFISH-256-ECB,2,354,2026-01-02T10:04:29.296704,ee5c8b59babeb1fc431a43321b180606ac5ab0be5eba72075354adba0dd7bebe,256,54686520717569636b2062726f776e20666f78206a756d7073206f76657220746865206c617a7920646f67,9c187c1a479ae771d2b5961c57a330b4eb98925c0f3b7ed7096bc5d58881e7c3213cde1b8dc8700573355806dedbcabf,43,48,0.042799991206265986,4.431965045349459,689.2790697674421,0.0,True,True,SUCCESS
313,BLOWFISH-256-ECB,3,355,2026-01-02T10:04:29.296881,db0579a2af09b98e0cebfaaec24d2779ca9f952f0d7abb00b8851b5fa5288194,256,31323334353637383930,f5bf05c88af7fe19da642f9539409d22,10,16,0.040700004319660366,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
314,BLOWFISH-256-ECB,4,356,2026-01-02T10:04:29.297063,e5f237a311d5d97b4b06d77fc3e7e6f294fbf0bfd4f39f946ada7c675c1e4cf9,256,4142434445464748494a4b4c4d4e4f505152535455565758595a,d19b4c22f62d3c42fd45703ac914dcf62ff1c86fee5314c3d4c5a3dc8cfb9dce,26,32,0.03999999898951501,4.70043971814109,229.9999999999999,0.0,True,True,SUCCESS
315,BLOWFISH-256-ECB,5,357,2026-01-02T10:04:29.297249,7a4055cd443fe4693d56c5ff79623514fac23f7b9bea871416a8ea7cec209d31,256,21402324255e262a28295f2b2d3d7b7d5b5d7c3a3b3c3e3f2c2e2f,73f30547998b713d2f090e56c291c8e11acbffe023c4f8368fe711436d4027c0,27,32,0.040099999750964344,4.754887502163471,229.00000000000014,0.0,True,True,SUCCESS
316,BLOWFISH-256-ECB,6,358,2026-01-02T10:04:29.297444,eb2f230333065bcd099781b3492ab68eba9aa60f6c645f56a67bba163c7d9599,256,4c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970697363696e6720656c69742e,3a23e309f5bb372114b7d331059ae4136858cdf188418944c9a596f9a24322a75cf7809fb4a283cc75e9476ccb80aeb06893e04585f68ef7e20b086e993fca93,56,64,0.039699996705166996,4.010119155734493,958.857142857143,0.0,True,True,SUCCESS
317,BLOWFISH-256-ECB,7,359,2026-01-02T10:04:29.297705,6ee1f38b8dcab26e54c7422a3c30427d049f5673deb05241d354573cd80f668a,256,00010203040506070809,400f5833111890a4737e9f1ecf10fa1d,10,16,0.05089999467600137,3.321928094887362,245.99999999999997,0.0,True,True,SUCCESS
318,BLOWFISH-256-ECB,8,360,2026-01-02T10:04:29.297909,3d42e7fe469f171979855719378ecd5a5630803148ca57dbc4352eda5cee9679,256,61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161,97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cda97fdc54af9ed7cdade70d41d9112612f,100,104,0.04169999738223851,0.0,25500.0,0.0,True,True,SUCCESS
319,BLOWFISH-256-ECB,9,361,2026-01-02T10:04:29.298308,f7b9ba4e0c1e915486537bf55310599ab78b1058c97cefa400781317366b5171,256,54657374696e6720656e6372797074696f6e207769746820766172696f75732064617461207061747465726e732e2e2e,0b6ff6888fc6b840c0cba20a44059ac43a563b23c461db98492794b9e67d0ddead4b66666436f00eb94e4c6921b117cae8094e7064f95a11,48,56,0.0425000034738332,4.040400719733289,816.0,0.0,True,True,SUCCESS
320,BLOWFISH-256-ECB,10,362,2026-01-02T10:04:29.298811,9b67e8462db85345a25f443f4f173037ca4e997707731bb0db3b13f18f0b9e6c,256,46696e616c207465737420737472696e6720666f722063727970746f6772617068696320616e616c797369732e,efb6cedc51e70e8aadbc411db49ae2c37187fa0543b931ea7a0f72671add3985687a76d5067fc8f5cf57aa420a065a7f,45,48,0.23459999647457153,3.9726413635163356,768.5111111111111,0.0,True,True,SUCCESS
